SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,ContactID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
43755,1,"2001-07-15 00:00:00","2001-07-27 00:00:00","2001-07-22 00:00:00",5,1,SO43755,NULL,10-4030-027670,27670,11915,NULL,4,21785,21785,1,14614,1030205Vi75785,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-22 00:00:00"
43756,1,"2001-07-15 00:00:00","2001-07-27 00:00:00","2001-07-22 00:00:00",5,1,SO43756,NULL,10-4030-019941,19941,2736,NULL,10,12565,12565,1,9528,830399Vi49119,191,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-07-22 00:00:00"
43757,1,"2001-07-15 00:00:00","2001-07-27 00:00:00","2001-07-22 00:00:00",5,1,SO43757,NULL,10-4030-011017,11017,1721,NULL,9,11541,11541,1,12801,635102Vi66203,184,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-07-22 00:00:00"
43758,1,"2001-07-16 00:00:00","2001-07-28 00:00:00","2001-07-23 00:00:00",5,1,SO43758,NULL,10-4030-027646,27646,4565,NULL,4,14400,14400,1,17093,1230195Vi88773,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-23 00:00:00"
43759,1,"2001-07-16 00:00:00","2001-07-28 00:00:00","2001-07-23 00:00:00",5,1,SO43759,NULL,10-4030-013257,13257,11646,NULL,8,21516,21516,1,11314,132135Vi58334,201,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-23 00:00:00"
43760,1,"2001-07-16 00:00:00","2001-07-28 00:00:00","2001-07-23 00:00:00",5,1,SO43760,NULL,10-4030-016352,16352,1874,NULL,9,11694,11694,1,7485,234603Vi38778,197,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-23 00:00:00"
43761,1,"2001-07-16 00:00:00","2001-07-28 00:00:00","2001-07-23 00:00:00",5,1,SO43761,NULL,10-4030-016493,16493,14577,NULL,9,24449,24449,1,11678,434607Vi60395,197,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-23 00:00:00"
43762,1,"2001-07-17 00:00:00","2001-07-29 00:00:00","2001-07-24 00:00:00",5,1,SO43762,NULL,10-4030-027578,27578,9155,NULL,4,19011,19011,1,4503,930287Vi23588,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-24 00:00:00"
43763,1,"2001-07-17 00:00:00","2001-07-29 00:00:00","2001-07-24 00:00:00",5,1,SO43763,NULL,10-4030-016525,16525,4126,NULL,9,13961,13961,1,17110,934622Vi88860,210,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-24 00:00:00"
43764,1,"2001-07-17 00:00:00","2001-07-29 00:00:00","2001-07-24 00:00:00",5,1,SO43764,NULL,10-4030-016612,16612,8886,NULL,9,18740,18740,1,10644,334628Vi54854,210,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-24 00:00:00"
43765,1,"2001-07-17 00:00:00","2001-07-29 00:00:00","2001-07-24 00:00:00",5,1,SO43765,NULL,10-4030-011010,11010,5577,NULL,9,15412,15412,1,10245,535100Vi52885,210,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-07-24 00:00:00"
43766,1,"2001-07-18 00:00:00","2001-07-30 00:00:00","2001-07-25 00:00:00",5,1,SO43766,NULL,10-4030-016518,16518,16560,NULL,9,26446,26446,1,10469,834615Vi53986,223,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-25 00:00:00"
43767,1,"2001-07-18 00:00:00","2001-07-30 00:00:00","2001-07-25 00:00:00",5,1,SO43767,NULL,10-4030-011001,11001,4654,NULL,9,14489,14489,1,8810,235091Vi45462,223,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-07-25 00:00:00"
43768,1,"2001-07-19 00:00:00","2001-07-31 00:00:00","2001-07-26 00:00:00",5,1,SO43768,NULL,10-4030-027649,27649,14339,NULL,1,24209,24209,1,18040,830196Vi93642,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-26 00:00:00"
43769,1,"2001-07-19 00:00:00","2001-07-31 00:00:00","2001-07-26 00:00:00",5,1,SO43769,NULL,10-4030-021659,21659,2538,NULL,6,12365,12365,1,7388,1030286Vi38309,238,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-26 00:00:00"
43770,1,"2001-07-19 00:00:00","2001-07-31 00:00:00","2001-07-26 00:00:00",5,1,SO43770,NULL,10-4030-027614,27614,11169,NULL,1,21039,21039,1,16136,230296Vi83473,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-26 00:00:00"
43771,1,"2001-07-19 00:00:00","2001-07-31 00:00:00","2001-07-26 00:00:00",5,1,SO43771,NULL,10-4030-014559,14559,11787,NULL,4,21657,21657,1,16934,633795Vi87782,NULL,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-07-26 00:00:00"
43772,1,"2001-07-19 00:00:00","2001-07-31 00:00:00","2001-07-26 00:00:00",5,1,SO43772,NULL,10-4030-016524,16524,5865,NULL,9,15700,15700,1,12834,334621Vi66368,236,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-26 00:00:00"
43773,1,"2001-07-19 00:00:00","2001-07-31 00:00:00","2001-07-26 00:00:00",5,1,SO43773,NULL,10-4030-016526,16526,10134,NULL,9,19998,19998,1,19057,534623Vi99022,236,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-26 00:00:00"
43774,1,"2001-07-19 00:00:00","2001-07-31 00:00:00","2001-07-26 00:00:00",5,1,SO43774,NULL,10-4030-016348,16348,10318,NULL,9,20184,20184,1,1311,434719Vi6675,236,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-26 00:00:00"
43775,1,"2001-07-19 00:00:00","2001-07-31 00:00:00","2001-07-26 00:00:00",5,1,SO43775,NULL,10-4030-011027,11027,4726,NULL,9,14561,14561,1,6918,535106Vi36020,236,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-07-26 00:00:00"
43776,1,"2001-07-20 00:00:00","2001-08-01 00:00:00","2001-07-27 00:00:00",5,1,SO43776,NULL,10-4030-013260,13260,5567,NULL,8,15402,15402,1,10653,1231103Vi54892,253,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-27 00:00:00"
43777,1,"2001-07-20 00:00:00","2001-08-01 00:00:00","2001-07-27 00:00:00",5,1,SO43777,NULL,10-4030-016515,16515,14998,NULL,9,24873,24873,1,1850,734612Vi9613,249,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-27 00:00:00"
43778,1,"2001-07-20 00:00:00","2001-08-01 00:00:00","2001-07-27 00:00:00",5,1,SO43778,NULL,10-4030-011018,11018,6594,NULL,9,16433,16433,1,9930,735103Vi51096,249,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-07-27 00:00:00"
43779,1,"2001-07-20 00:00:00","2001-08-01 00:00:00","2001-07-27 00:00:00",5,1,SO43779,NULL,10-4030-025252,25252,10981,NULL,9,20850,20850,1,6901,235427Vi35948,249,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-07-27 00:00:00"
43780,1,"2001-07-21 00:00:00","2001-08-02 00:00:00","2001-07-28 00:00:00",5,1,SO43780,NULL,10-4030-011599,11599,15964,NULL,7,25850,25850,1,17097,131108Vi88806,268,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-28 00:00:00"
43781,1,"2001-07-21 00:00:00","2001-08-02 00:00:00","2001-07-28 00:00:00",5,1,SO43781,NULL,10-4030-016495,16495,12987,NULL,9,22857,22857,1,5269,634609Vi27549,262,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-28 00:00:00"
43782,1,"2001-07-21 00:00:00","2001-08-02 00:00:00","2001-07-28 00:00:00",5,1,SO43782,NULL,10-4030-016516,16516,3551,NULL,9,13386,13386,1,9916,1034613Vi51017,262,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-28 00:00:00"
43783,1,"2001-07-21 00:00:00","2001-08-02 00:00:00","2001-07-28 00:00:00",5,1,SO43783,NULL,10-4030-016620,16620,16715,NULL,9,26601,26601,1,4651,934630Vi24399,262,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-28 00:00:00"
43784,1,"2001-07-22 00:00:00","2001-08-03 00:00:00","2001-07-29 00:00:00",5,1,SO43784,NULL,10-4030-027667,27667,2662,NULL,4,12491,12491,1,15794,1030202Vi81657,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-29 00:00:00"
43785,1,"2001-07-22 00:00:00","2001-08-03 00:00:00","2001-07-29 00:00:00",5,1,SO43785,NULL,10-4030-011601,11601,7385,NULL,7,17236,17236,1,3584,931114Vi18886,281,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-29 00:00:00"
43786,1,"2001-07-22 00:00:00","2001-08-03 00:00:00","2001-07-29 00:00:00",5,1,SO43786,NULL,10-4030-011607,11607,13813,NULL,7,23683,23683,1,12315,931126Vi63695,281,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-29 00:00:00"
43787,1,"2001-07-22 00:00:00","2001-08-03 00:00:00","2001-07-29 00:00:00",5,1,SO43787,NULL,10-4030-029385,29385,19442,NULL,8,29348,29348,1,NULL,NULL,279,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-07-29 00:00:00"
43788,1,"2001-07-22 00:00:00","2001-08-03 00:00:00","2001-07-29 00:00:00",5,1,SO43788,NULL,10-4030-011239,11239,15605,NULL,10,25489,25489,1,2999,431737Vi15728,282,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-07-29 00:00:00"
43789,1,"2001-07-22 00:00:00","2001-08-03 00:00:00","2001-07-29 00:00:00",5,1,SO43789,NULL,10-4030-025865,25865,12080,NULL,1,21950,21950,1,13143,133257Vi68106,NULL,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-07-29 00:00:00"
43790,1,"2001-07-22 00:00:00","2001-08-03 00:00:00","2001-07-29 00:00:00",5,1,SO43790,NULL,10-4030-025857,25857,12001,NULL,1,21871,21871,1,2574,733374Vi13410,NULL,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-07-29 00:00:00"
43791,1,"2001-07-22 00:00:00","2001-08-03 00:00:00","2001-07-29 00:00:00",5,1,SO43791,NULL,10-4030-016484,16484,1760,NULL,9,11580,11580,1,2480,534606Vi12914,275,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-29 00:00:00"
43792,1,"2001-07-22 00:00:00","2001-08-03 00:00:00","2001-07-29 00:00:00",5,1,SO43792,NULL,10-4030-016623,16623,4270,NULL,9,14105,14105,1,3696,334631Vi19512,275,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-29 00:00:00"
43793,1,"2001-07-22 00:00:00","2001-08-03 00:00:00","2001-07-29 00:00:00",5,1,SO43793,NULL,10-4030-011000,11000,12731,NULL,9,22601,22601,1,11981,735090Vi61907,275,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-07-29 00:00:00"
43794,1,"2001-07-22 00:00:00","2001-08-03 00:00:00","2001-07-29 00:00:00",5,1,SO43794,NULL,10-4030-011029,11029,14838,NULL,9,24713,24713,1,103,735108Vi576,275,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-07-29 00:00:00"
43795,1,"2001-07-23 00:00:00","2001-08-04 00:00:00","2001-07-30 00:00:00",5,1,SO43795,NULL,10-4030-027615,27615,2464,NULL,4,12290,12290,1,10180,330297Vi52533,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-30 00:00:00"
43796,1,"2001-07-23 00:00:00","2001-08-04 00:00:00","2001-07-30 00:00:00",5,1,SO43796,NULL,10-4030-017956,17956,2040,NULL,7,11860,11860,1,14408,630398Vi74678,294,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-07-30 00:00:00"
43797,1,"2001-07-23 00:00:00","2001-08-04 00:00:00","2001-07-30 00:00:00",5,1,SO43797,NULL,10-4030-016345,16345,1758,NULL,9,11578,11578,1,3803,533967Vi20009,288,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-30 00:00:00"
43798,1,"2001-07-23 00:00:00","2001-08-04 00:00:00","2001-07-30 00:00:00",5,1,SO43798,NULL,10-4030-016521,16521,7640,NULL,9,17493,17493,1,15729,434618Vi81298,288,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-30 00:00:00"
43799,1,"2001-07-23 00:00:00","2001-08-04 00:00:00","2001-07-30 00:00:00",5,1,SO43799,NULL,10-4030-016636,16636,13943,NULL,9,23813,23813,1,10936,534635Vi56412,288,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-30 00:00:00"
43800,1,"2001-07-24 00:00:00","2001-08-05 00:00:00","2001-07-31 00:00:00",5,1,SO43800,NULL,10-4030-021710,21710,6408,NULL,6,16244,16244,1,1500,830289Vi7733,303,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-31 00:00:00"
43801,1,"2001-07-24 00:00:00","2001-08-05 00:00:00","2001-07-31 00:00:00",5,1,SO43801,NULL,10-4030-013583,13583,12806,NULL,10,22676,22676,1,10067,331102Vi51847,308,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-31 00:00:00"
43802,1,"2001-07-24 00:00:00","2001-08-05 00:00:00","2001-07-31 00:00:00",5,1,SO43802,NULL,10-4030-011593,11593,6146,NULL,7,15981,15981,1,15557,531106Vi80372,307,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-07-31 00:00:00"
43803,1,"2001-07-25 00:00:00","2001-08-06 00:00:00","2001-08-01 00:00:00",5,1,SO43803,NULL,10-4030-021741,21741,7244,NULL,6,17092,17092,1,2467,1230187Vi12850,316,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-01 00:00:00"
43804,1,"2001-07-25 00:00:00","2001-08-06 00:00:00","2001-08-01 00:00:00",5,1,SO43804,NULL,10-4030-013585,13585,8195,NULL,10,18048,18048,1,13404,731109Vi69430,321,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-01 00:00:00"
43805,1,"2001-07-25 00:00:00","2001-08-06 00:00:00","2001-08-01 00:00:00",5,1,SO43805,NULL,10-4030-014510,14510,16198,NULL,1,26084,26084,1,7010,433792Vi36450,NULL,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-08-01 00:00:00"
43806,1,"2001-07-25 00:00:00","2001-08-06 00:00:00","2001-08-01 00:00:00",5,1,SO43806,NULL,10-4030-016523,16523,16849,NULL,9,26735,26735,1,15755,1234620Vi81457,314,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-01 00:00:00"
43807,1,"2001-07-26 00:00:00","2001-08-07 00:00:00","2001-08-02 00:00:00",5,1,SO43807,NULL,10-4030-011611,11611,5664,NULL,7,15499,15499,1,16891,1231127Vi87546,333,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-02 00:00:00"
43808,1,"2001-07-26 00:00:00","2001-08-07 00:00:00","2001-08-02 00:00:00",5,1,SO43808,NULL,10-4030-013259,13259,15064,NULL,8,24940,24940,1,10353,932137Vi53430,331,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-02 00:00:00"
43809,1,"2001-07-26 00:00:00","2001-08-07 00:00:00","2001-08-02 00:00:00",5,1,SO43809,NULL,10-4030-016350,16350,3060,NULL,9,12891,12891,1,14752,134601Vi76444,327,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-02 00:00:00"
43810,1,"2001-07-26 00:00:00","2001-08-07 00:00:00","2001-08-02 00:00:00",5,1,SO43810,NULL,10-4030-011004,11004,11101,NULL,9,20971,20971,1,12777,835094Vi66068,327,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-08-02 00:00:00"
43811,1,"2001-07-26 00:00:00","2001-08-07 00:00:00","2001-08-02 00:00:00",5,1,SO43811,NULL,10-4030-011026,11026,2057,NULL,9,11877,11877,1,8888,1235105Vi45830,327,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-08-02 00:00:00"
43812,1,"2001-07-27 00:00:00","2001-08-08 00:00:00","2001-08-03 00:00:00",5,1,SO43812,NULL,10-4030-027662,27662,4017,NULL,4,13852,13852,1,7442,930198Vi38606,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-03 00:00:00"
43813,1,"2001-07-27 00:00:00","2001-08-08 00:00:00","2001-08-03 00:00:00",5,1,SO43813,NULL,10-4030-028390,28390,7052,NULL,7,16896,16896,1,10022,431738Vi51601,346,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-08-03 00:00:00"
43814,1,"2001-07-27 00:00:00","2001-08-08 00:00:00","2001-08-03 00:00:00",5,1,SO43814,NULL,10-4030-025866,25866,12069,NULL,1,21939,21939,1,1085,833258Vi5404,NULL,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-08-03 00:00:00"
43815,1,"2001-07-27 00:00:00","2001-08-08 00:00:00","2001-08-03 00:00:00",5,1,SO43815,NULL,10-4030-016494,16494,6080,NULL,9,15915,15915,1,12070,734608Vi62400,340,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-03 00:00:00"
43816,1,"2001-07-27 00:00:00","2001-08-08 00:00:00","2001-08-03 00:00:00",5,1,SO43816,NULL,10-4030-016496,16496,11407,NULL,9,21277,21277,1,14211,734610Vi73710,340,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-03 00:00:00"
43817,1,"2001-07-27 00:00:00","2001-08-08 00:00:00","2001-08-03 00:00:00",5,1,SO43817,NULL,10-4030-016519,16519,2845,NULL,9,12674,12674,1,10904,634616Vi56238,340,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-03 00:00:00"
43818,1,"2001-07-27 00:00:00","2001-08-08 00:00:00","2001-08-03 00:00:00",5,1,SO43818,NULL,10-4030-016528,16528,6698,NULL,9,16539,16539,1,13485,134625Vi69865,340,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-03 00:00:00"
43819,1,"2001-07-27 00:00:00","2001-08-08 00:00:00","2001-08-03 00:00:00",5,1,SO43819,NULL,10-4030-011006,11006,5429,NULL,9,15264,15264,1,5054,935096Vi26471,340,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-08-03 00:00:00"
43820,1,"2001-07-28 00:00:00","2001-08-09 00:00:00","2001-08-04 00:00:00",5,1,SO43820,NULL,10-4030-027651,27651,14330,NULL,4,24200,24200,1,12947,330197Vi66982,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-04 00:00:00"
43821,1,"2001-07-28 00:00:00","2001-08-09 00:00:00","2001-08-04 00:00:00",5,1,SO43821,NULL,10-4030-027663,27663,14961,NULL,4,24836,24836,1,6912,130199Vi35996,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-04 00:00:00"
43822,1,"2001-07-28 00:00:00","2001-08-09 00:00:00","2001-08-04 00:00:00",5,1,SO43822,NULL,10-4030-027669,27669,10155,NULL,4,20019,20019,1,17504,230204Vi90922,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-04 00:00:00"
43823,1,"2001-07-28 00:00:00","2001-08-09 00:00:00","2001-08-04 00:00:00",5,1,SO43823,NULL,10-4030-019942,19942,6153,NULL,10,15988,15988,1,7639,830400Vi39580,360,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-08-04 00:00:00"
43824,1,"2001-07-28 00:00:00","2001-08-09 00:00:00","2001-08-04 00:00:00",5,1,SO43824,NULL,10-4030-014558,14558,1984,NULL,1,11804,11804,1,7138,1233794Vi37022,NULL,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-08-04 00:00:00"
43825,1,"2001-07-28 00:00:00","2001-08-09 00:00:00","2001-08-04 00:00:00",5,1,SO43825,NULL,10-4030-016349,16349,7110,NULL,9,16955,16955,1,16730,934720Vi86677,353,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-04 00:00:00"
43826,1,"2001-07-28 00:00:00","2001-08-09 00:00:00","2001-08-04 00:00:00",5,1,SO43826,NULL,10-4030-011008,11008,13873,NULL,9,23743,23743,1,13554,835098Vi70239,353,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-08-04 00:00:00"
43827,1,"2001-07-28 00:00:00","2001-08-09 00:00:00","2001-08-04 00:00:00",5,1,SO43827,NULL,10-4030-025250,25250,17636,NULL,9,27524,27524,1,7542,335426Vi39058,353,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-08-04 00:00:00"
43828,1,"2001-07-29 00:00:00","2001-08-10 00:00:00","2001-08-05 00:00:00",5,1,SO43828,NULL,10-4030-027605,27605,3294,NULL,1,13129,13129,1,17303,1030292Vi89856,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-05 00:00:00"
43829,1,"2001-07-29 00:00:00","2001-08-10 00:00:00","2001-08-05 00:00:00",5,1,SO43829,NULL,10-4030-027611,27611,14901,NULL,4,24776,24776,1,3742,1030294Vi19725,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-05 00:00:00"
43830,1,"2001-07-29 00:00:00","2001-08-10 00:00:00","2001-08-05 00:00:00",5,1,SO43830,NULL,10-4030-016347,16347,8711,NULL,9,18564,18564,1,11691,934718Vi60484,366,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-05 00:00:00"
43831,1,"2001-07-29 00:00:00","2001-08-10 00:00:00","2001-08-05 00:00:00",5,1,SO43831,NULL,10-4030-011028,11028,14288,NULL,9,24158,24158,1,3749,835107Vi19779,366,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-08-05 00:00:00"
43832,1,"2001-07-29 00:00:00","2001-08-10 00:00:00","2001-08-05 00:00:00",5,1,SO43832,NULL,10-4030-013584,13584,13967,NULL,10,23837,23837,1,10429,235202Vi53783,373,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-05 00:00:00"
43833,1,"2001-07-30 00:00:00","2001-08-11 00:00:00","2001-08-06 00:00:00",5,1,SO43833,NULL,10-4030-021727,21727,6909,NULL,6,16752,16752,1,15641,530291Vi80832,381,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-06 00:00:00"
43834,1,"2001-07-30 00:00:00","2001-08-11 00:00:00","2001-08-06 00:00:00",5,1,SO43834,NULL,10-4030-028393,28393,5636,NULL,7,15471,15471,1,16716,331739Vi86614,385,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-08-06 00:00:00"
43835,1,"2001-07-30 00:00:00","2001-08-11 00:00:00","2001-08-06 00:00:00",5,1,SO43835,NULL,10-4030-019802,19802,7548,NULL,6,17401,17401,1,2755,933259Vi14346,381,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-08-06 00:00:00"
43836,1,"2001-07-30 00:00:00","2001-08-11 00:00:00","2001-08-06 00:00:00",5,1,SO43836,NULL,10-4030-026620,26620,9402,NULL,6,19261,19261,1,6966,233797Vi36226,381,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-08-06 00:00:00"
43837,1,"2001-07-30 00:00:00","2001-08-11 00:00:00","2001-08-06 00:00:00",5,1,SO43837,NULL,10-4030-011009,11009,19429,NULL,9,29335,29335,1,NULL,NULL,379,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-08-06 00:00:00"
43838,1,"2001-07-31 00:00:00","2001-08-12 00:00:00","2001-08-07 00:00:00",5,1,SO43838,NULL,10-4030-027641,27641,6493,NULL,4,16330,16330,1,1178,230193Vi5985,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-07 00:00:00"
43839,1,"2001-07-31 00:00:00","2001-08-12 00:00:00","2001-08-07 00:00:00",5,1,SO43839,NULL,10-4030-027673,27673,10173,NULL,1,20037,20037,1,15759,830207Vi81479,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-07 00:00:00"
43840,1,"2001-07-31 00:00:00","2001-08-12 00:00:00","2001-08-07 00:00:00",5,1,SO43840,NULL,10-4030-017957,17957,15660,NULL,7,25544,25544,1,16913,730401Vi87689,398,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-08-07 00:00:00"
43841,1,"2001-07-31 00:00:00","2001-08-12 00:00:00","2001-08-07 00:00:00",5,1,SO43841,NULL,10-4030-013406,13406,18258,NULL,8,28149,28149,1,5858,631110Vi30576,396,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-07 00:00:00"
43842,1,"2001-07-31 00:00:00","2001-08-12 00:00:00","2001-08-07 00:00:00",5,1,SO43842,NULL,10-4030-016630,16630,8639,NULL,9,18492,18492,1,17051,634634Vi88522,392,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-08-07 00:00:00"
43843,1,"2001-08-01 00:00:00","2001-08-13 00:00:00","2001-08-08 00:00:00",5,0,SO43843,PO19923118772,10-4020-000018,18,521,275,3,756,756,5,13712,25020Vi71036,NULL,39677.4848,3174.1988,991.9371,43843.6207,NULL,...,"2001-08-08 00:00:00"
43844,1,"2001-08-01 00:00:00","2001-08-13 00:00:00","2001-08-08 00:00:00",5,0,SO43844,PO19691138342,10-4020-000353,353,159,282,6,503,503,5,5577,105103Vi29202,407,24299.928,1943.9942,607.4982,26851.4204,NULL,...,"2001-08-08 00:00:00"
43845,1,"2001-08-01 00:00:00","2001-08-13 00:00:00","2001-08-08 00:00:00",5,0,SO43845,PO19546184286,10-4020-000206,206,446,279,5,930,930,5,2364,15114Vi12293,NULL,10295.8366,823.6669,257.3959,11376.8994,NULL,...,"2001-08-08 00:00:00"
43846,1,"2001-08-01 00:00:00","2001-08-13 00:00:00","2001-08-08 00:00:00",5,0,SO43846,PO19430112391,10-4020-000318,318,74,278,6,498,498,5,5528,115137Vi28965,407,1133.2967,90.6637,28.3324,1252.2928,NULL,...,"2001-08-08 00:00:00"
43847,1,"2001-08-01 00:00:00","2001-08-13 00:00:00","2001-08-08 00:00:00",5,0,SO43847,PO19227161888,10-4020-000210,210,61,278,6,480,480,5,181,55182Vi966,407,1086.6152,86.9292,27.1654,1200.7098,NULL,...,"2001-08-08 00:00:00"
43848,1,"2001-08-01 00:00:00","2001-08-13 00:00:00","2001-08-08 00:00:00",5,0,SO43848,PO18908190536,10-4020-000164,164,264,283,1,851,851,5,15882,15215Vi82057,NULL,21923.9352,1753.9148,548.0984,24225.9484,NULL,...,"2001-08-08 00:00:00"
43849,1,"2001-08-01 00:00:00","2001-08-13 00:00:00","2001-08-08 00:00:00",5,0,SO43849,PO18676186169,10-4020-000697,697,371,268,1,1104,1104,5,14559,55256Vi75492,NULL,24624.706,1969.9765,615.6177,27210.3002,NULL,...,"2001-08-08 00:00:00"
43850,1,"2001-08-01 00:00:00","2001-08-13 00:00:00","2001-08-08 00:00:00",5,0,SO43850,PO18415143340,10-4020-000191,191,451,282,6,476,476,5,11072,75292Vi57135,407,12286.7218,982.9377,307.168,13576.8275,NULL,...,"2001-08-08 00:00:00"
43851,1,"2001-08-01 00:00:00","2001-08-13 00:00:00","2001-08-08 00:00:00",5,0,SO43851,PO18386167654,10-4020-000558,558,27,275,2,816,816,5,8979,125302Vi46289,NULL,8143.7192,651.4975,203.593,8998.8097,NULL,...,"2001-08-08 00:00:00"
